"continent","location","date","population","new_vaccinations","people_vaccinated","per_pop_vacc"
"Asia","Israel","2021-01-15 00:00:00",8655541,66473,"2331714",26.938974698404177
"Asia","Israel","2021-01-14 00:00:00",8655541,125015,"2265241",26.170992662388173
"Asia","Israel","2021-01-13 00:00:00",8655541,108698,"2140226",24.726657755996996
"Asia","Israel","2021-01-12 00:00:00",8655541,59499,"2031528",23.470837929136955
"Asia","Israel","2021-01-11 00:00:00",8655541,40243,"1972029",22.783428557498603
"Asia","Israel","2021-01-10 00:00:00",8655541,43506,"1931786",22.318489393095128
"Asia","Israel","2021-01-09 00:00:00",8655541,44469,"1888280",21.81585183410257
"Asia","Israel","2021-01-08 00:00:00",8655541,66272,"1843811",21.3020884540897
"Asia","Israel","2021-01-07 00:00:00",8655541,115783,"1777539",20.53642862993775
"Asia","Israel","2021-01-06 00:00:00",8655541,103030,"1661756",19.19875372319304
"Asia","Israel","2021-01-05 00:00:00",8655541,124815,"1558726",18.008417960240727
"Asia","Israel","2021-01-04 00:00:00",8655541,151796,"1433911",16.566393712420748
"Asia","Israel","2021-01-03 00:00:00",8655541,149376,"1282115",14.812650070053392
"Asia","Israel","2021-01-02 00:00:00",8655541,71607,"1132739",13.086865396397522
"Asia","Israel","2021-01-01 00:00:00",8655541,71216,"1061132",12.259568754858881
"Asia","Israel","2020-12-31 00:00:00",8655541,158127,"989916",11.436789450826932
"Asia","Israel","2020-12-30 00:00:00",8655541,152686,"831789",9.609901911388324
"Asia","Israel","2020-12-29 00:00:00",8655541,155917,"679103",7.845875838379138
"Asia","Israel","2020-12-28 00:00:00",8655541,134789,"523186",6.044521076152259
"Asia","Israel","2020-12-27 00:00:00",8655541,104355,"388397",4.487264285386668
"Asia","Israel","2020-12-26 00:00:00",8655541,32564,"284042",3.281620409400175
"Asia","Israel","2020-12-25 00:00:00",8655541,38445,"251478",2.905398980837824
"Asia","Israel","2020-12-24 00:00:00",8655541,73317,"213033",2.4612326369894153
"Asia","Israel","2020-12-23 00:00:00",8655541,62838,"139716",1.6141798646670382
"Asia","Israel","2020-12-22 00:00:00",8655541,44621,"76878",0.8881940481825458
"Asia","Israel","2020-12-21 00:00:00",8655541,24882,"32257",0.37267456765556306
"Asia","Israel","2020-12-20 00:00:00",8655541,7375,"7375",0.08520553481290193
"Asia","Israel","2021-04-04 00:00:00",8655541,34543,"10119356",116.91188338198617
"Asia","Israel","2021-02-15 00:00:00",8655541,156791,"6625296",76.54398494559727
"Asia","Israel","2021-02-16 00:00:00",8655541,161325,"6786621",78.40781991558933
"Asia","Israel","2021-02-17 00:00:00",8655541,137106,"6923727",79.99184568590225
"Asia","Israel","2021-02-18 00:00:00",8655541,148437,"7072164",81.70678181756634
"Asia","Israel","2021-02-19 00:00:00",8655541,77542,"7149706",82.60264725220526
"Asia","Israel","2021-02-20 00:00:00",8655541,60219,"7209925",83.29837499469993
"Asia","Israel","2021-02-21 00:00:00",8655541,157627,"7367552",85.11948588771054
"Asia","Israel","2021-02-22 00:00:00",8655541,165199,"7532751",87.02807831422669
"Asia","Israel","2021-02-23 00:00:00",8655541,147394,"7680145",88.73096436144199
"Asia","Israel","2021-02-24 00:00:00",8655541,123711,"7803856",90.16023377394896
"Asia","Israel","2021-02-25 00:00:00",8655541,116026,"7919882",91.50071613085768
"Asia","Israel","2021-02-26 00:00:00",8655541,57674,"7977556",92.16704074303385
"Asia","Israel","2021-02-27 00:00:00",8655541,39380,"8016936",92.6220094157026
"Asia","Israel","2021-02-28 00:00:00",8655541,96006,"8112942",93.73119484963448
"Asia","Israel","2021-03-01 00:00:00",8655541,106810,"8219752",94.96520205958241
"Asia","Israel","2021-03-02 00:00:00",8655541,105528,"8325280",96.18439794808897
"Asia","Israel","2021-03-03 00:00:00",8655541,108553,"8433833",97.4385425474849
"Asia","Israel","2021-03-04 00:00:00",8655541,118346,"8552179",98.8058285438195
"Asia","Israel","2021-03-05 00:00:00",8655541,57504,"8609683",99.47018909621016
"Asia","Israel","2021-03-06 00:00:00",8655541,35970,"8645653",99.88576104024
"Asia","Israel","2021-03-07 00:00:00",8655541,103651,"8749304",101.08327139805589
"Asia","Israel","2021-03-08 00:00:00",8655541,100329,"8849633",102.24240171700417
"Asia","Israel","2021-03-09 00:00:00",8655541,103168,"8952801",103.43433183437061
"Asia","Israel","2021-03-10 00:00:00",8655541,81639,"9034440",104.3775311098405
"Asia","Israel","2021-03-11 00:00:00",8655541,91985,"9126425",105.44026075319844
"Asia","Israel","2021-03-12 00:00:00",8655541,52394,"9178819",106.04558397909501
"Asia","Israel","2021-03-13 00:00:00",8655541,33086,"9211905",106.42783622652819
"Asia","Israel","2021-03-14 00:00:00",8655541,94733,"9306638",107.52231431865438
"Asia","Israel","2021-03-15 00:00:00",8655541,98001,"9404639",108.65454857183393
"Asia","Israel","2021-03-16 00:00:00",8655541,89940,"9494579",109.69365173130137
"Asia","Israel","2021-03-17 00:00:00",8655541,76422,"9571001",110.57657747794158
"Asia","Israel","2021-03-18 00:00:00",8655541,73899,"9644900",111.43035426670615
"Asia","Israel","2021-03-19 00:00:00",8655541,34610,"9679510",111.83021373245185
"Asia","Israel","2021-03-20 00:00:00",8655541,20344,"9699854",112.06525392231404
"Asia","Israel","2021-03-21 00:00:00",8655541,53354,"9753208",112.68166830935236
"Asia","Israel","2021-03-22 00:00:00",8655541,53715,"9806923",113.30225343511168
"Asia","Israel","2021-03-23 00:00:00",8655541,9746,"9816669",113.41485182728613
"Asia","Israel","2021-03-24 00:00:00",8655541,57080,"9873749",114.07431378350584
"Asia","Israel","2021-03-25 00:00:00",8655541,45184,"9918933",114.59633776791075
"Asia","Israel","2021-03-26 00:00:00",8655541,17202,"9936135",114.79507751161944
"Asia","Israel","2021-03-27 00:00:00",8655541,5902,"9942037",114.86326504605547
"Asia","Israel","2021-03-28 00:00:00",8655541,6577,"9948614",114.9392510531693
"Asia","Israel","2021-03-29 00:00:00",8655541,37131,"9985745",115.36823637020494
"Asia","Israel","2021-03-30 00:00:00",8655541,30176,"10015921",115.7168685354272
"Asia","Israel","2021-03-31 00:00:00",8655541,27349,"10043270",116.03283954174557
"Asia","Israel","2021-04-01 00:00:00",8655541,26615,"10069885",116.34033043110766
"Asia","Israel","2021-04-02 00:00:00",8655541,10722,"10080607",116.46420483710955
"Asia","Israel","2021-04-03 00:00:00",8655541,4206,"10084813",116.51279798686183
"Asia","Israel","2021-04-05 00:00:00",8655541,33149,"10152505",117.29486348686927
"Asia","Israel","2021-02-10 00:00:00",8655541,142232,"6038508",69.76465133721855
"Asia","Israel","2021-02-11 00:00:00",8655541,152390,"6190898",71.52525763554236
"Asia","Israel","2021-02-12 00:00:00",8655541,76325,"6267223",72.40706271277556
"Asia","Israel","2021-02-13 00:00:00",8655541,57724,"6324947",73.07396498959453
"Asia","Israel","2021-04-30 00:00:00",8655541,3034,"10497294",121.27831177739208
"Asia","Israel","2021-04-29 00:00:00",8655541,13051,"10494260",121.24325908686701
"Asia","Israel","2021-04-28 00:00:00",8655541,11399,"10481209",121.09247706180354
"Asia","Israel","2021-04-27 00:00:00",8655541,10832,"10469810",120.96078107653814
"Asia","Israel","2021-04-26 00:00:00",8655541,12821,"10458978",120.8356358083221
"Asia","Israel","2021-04-25 00:00:00",8655541,11539,"10446157",120.68751104061549
"Asia","Israel","2021-04-24 00:00:00",8655541,1888,"10434618",120.55419759435026
"Asia","Israel","2021-04-23 00:00:00",8655541,5870,"10432730",120.53238497743816
"Asia","Israel","2021-04-22 00:00:00",8655541,13237,"10426860",120.4645671483735
"Asia","Israel","2021-04-21 00:00:00",8655541,13104,"10413623",120.31163621083881
"Asia","Israel","2021-04-20 00:00:00",8655541,16391,"10400519",120.16024186125397
"Asia","Israel","2021-04-19 00:00:00",8655541,17196,"10384128",119.97087183805148
"Asia","Israel","2021-04-18 00:00:00",8655541,19798,"10366932",119.77220141409994
"Asia","Israel","2021-04-17 00:00:00",8655541,2627,"10347134",119.54346932213711
"Asia","Israel","2021-04-16 00:00:00",8655541,9620,"10344507",119.51311882180444
"Asia","Israel","2021-04-15 00:00:00",8655541,821,"10334887",119.40197614452984
"Asia","Israel","2021-04-14 00:00:00",8655541,8472,"10334066",119.39249089109508
"Asia","Israel","2021-04-13 00:00:00",8655541,10275,"10325594",119.29461139401916
"Asia","Israel","2021-04-12 00:00:00",8655541,29848,"10315319",119.1759013099239
"Asia","Israel","2021-04-11 00:00:00",8655541,25811,"10285471",118.83105862475841
"Asia","Israel","2021-04-10 00:00:00",8655541,5115,"10259660",118.53285658285253
"Asia","Israel","2021-04-09 00:00:00",8655541,9628,"10254545",118.47376148989416
"Asia","Israel","2021-04-08 00:00:00",8655541,32823,"10244917",118.36252638627673
"Asia","Israel","2021-04-07 00:00:00",8655541,28543,"10212094",117.98331265486468
"Asia","Israel","2021-04-06 00:00:00",8655541,31046,"10183551",117.65354701687625
"Asia","Israel","2021-02-09 00:00:00",8655541,133362,"5896276",68.12140338772585
"Asia","Japan","2021-03-11 00:00:00",126476458,32234,"140628",0.11118907204058481
"Asia","Japan","2021-03-10 00:00:00",126476458,41392,"108394",0.08570290606968137
"Asia","Japan","2021-03-09 00:00:00",126476458,36762,"67002",0.05297586686053463
"Asia","Japan","2021-03-05 00:00:00",126476458,7295,"30240",0.02390958798039711
"Asia","Japan","2021-03-04 00:00:00",126476458,1871,"22945",0.018141716144517584
"Asia","Japan","2021-03-03 00:00:00",126476458,2531,"21074",0.01666238945432833
"Asia","Japan","2021-03-02 00:00:00",126476458,2987,"18543",0.014661226518535173
"Asia","Japan","2021-02-26 00:00:00",126476458,6634,"15556",0.012299522176688407
"Asia","Japan","2021-02-25 00:00:00",126476458,4008,"8922",0.007054277247390973
"Asia","Japan","2021-02-19 00:00:00",126476458,4428,"4914",0.0038853080468145306
"Asia","Japan","2021-02-18 00:00:00",126476458,486,"486",0.00038426123539923927
"Asia","Japan","2021-04-27 00:00:00",126476458,224954,"2507831",1.9828441115895261
"Asia","Japan","2021-04-26 00:00:00",126476458,282420,"2282877",1.8049817619022823
"Asia","Japan","2021-04-22 00:00:00",126476458,162662,"2000457",1.581683288442502
"Asia","Japan","2021-04-21 00:00:00",126476458,163970,"1837795",1.4530727924085287
"Asia","Japan","2021-04-20 00:00:00",126476458,135533,"1673825",1.3234281118150857
"Asia","Japan","2021-04-19 00:00:00",126476458,124769,"1538292",1.2162674574583674
"Asia","Japan","2021-04-15 00:00:00",126476458,54681,"1413523",1.1176174778708619
"Asia","Japan","2021-04-14 00:00:00",126476458,52867,"1358842",1.0743833449225784
"Asia","Japan","2021-04-13 00:00:00",126476458,55589,"1305975",1.0325834709887274
"Asia","Japan","2021-04-09 00:00:00",126476458,104911,"1250386",0.9886314178722494
"Asia","Japan","2021-04-08 00:00:00",126476458,94498,"1145475",0.9056823839895959
"Asia","Japan","2021-04-07 00:00:00",126476458,104542,"1050977",0.8309665028728113
"Asia","Japan","2021-04-06 00:00:00",126476458,91682,"946435",0.7483092228911091
"Asia","Japan","2021-04-02 00:00:00",126476458,46586,"854753",0.6758198430889012
"Asia","Japan","2021-04-01 00:00:00",126476458,47373,"808167",0.6389861107590473
"Asia","Japan","2021-03-31 00:00:00",126476458,53008,"760794",0.6015301282393598
"Asia","Japan","2021-03-30 00:00:00",126476458,59069,"707786",0.5596187711075843
"Asia","Japan","2021-03-26 00:00:00",126476458,47747,"648717",0.512915217787013
"Asia","Japan","2021-03-25 00:00:00",126476458,33942,"600970",0.4751635280614832
"Asia","Japan","2021-03-24 00:00:00",126476458,42054,"567028",0.4483269131398351
"Asia","Japan","2021-03-23 00:00:00",126476458,46428,"524974",0.41507645636312807
"Asia","Japan","2021-03-19 00:00:00",126476458,70133,"478546",0.3783676484678279
"Asia","Japan","2021-03-18 00:00:00",126476458,71217,"408413",0.3229162220845875
"Asia","Japan","2021-03-17 00:00:00",126476458,78294,"337196",0.2666077192009915
"Asia","Japan","2021-03-16 00:00:00",126476458,68916,"258902",0.204703708574761
"Asia","Japan","2021-03-12 00:00:00",126476458,49358,"189986",0.15021451660197505
"Asia","Kazakhstan","2021-04-28 00:00:00",18776707,425854,"488791",2.6031774368104057
"Asia","Kazakhstan","2021-04-22 00:00:00",18776707,62937,"62937",0.33518656918915546
"Asia","Laos","2021-04-26 00:00:00",7275556,709,"10505",0.14438759044669575
"Asia","Laos","2021-04-22 00:00:00",7275556,5643,"5643",0.07756108261691615
"Asia","Laos","2021-04-25 00:00:00",7275556,4153,"9796",0.13464263074877025
"Asia","Lebanon","2021-03-11 00:00:00",6825442,4751,"26993",0.3954762197085551
"Asia","Lebanon","2021-03-12 00:00:00",6825442,3921,"30914",0.4529230487930305
"Asia","Lebanon","2021-03-16 00:00:00",6825442,10439,"41353",0.6058655248993399
"Asia","Lebanon","2021-03-17 00:00:00",6825442,5726,"47079",0.6897575277908742
"Asia","Lebanon","2021-03-18 00:00:00",6825442,8597,"55676",0.8157127406547444
"Asia","Lebanon","2021-03-19 00:00:00",6825442,5790,"61466",0.9005424117588282
"Asia","Lebanon","2021-03-20 00:00:00",6825442,72,"61538",0.9015972884979464
"Asia","Lebanon","2021-03-21 00:00:00",6825442,3071,"64609",0.9465907116344993
"Asia","Lebanon","2021-03-22 00:00:00",6825442,9699,"74308",1.0886913990332054
"Asia","Lebanon","2021-03-23 00:00:00",6825442,9899,"84207",1.2337222995961288
"Asia","Lebanon","2021-03-24 00:00:00",6825442,7997,"92204",1.3508868729673478
"Asia","Lebanon","2021-03-25 00:00:00",6825442,8016,"100220",1.4683298165891674
"Asia","Lebanon","2021-03-26 00:00:00",6825442,6043,"106263",1.5568662073459858
"Asia","Lebanon","2021-03-27 00:00:00",6825442,1053,"107316",1.5722937796555887
"Asia","Lebanon","2021-03-28 00:00:00",6825442,5585,"112901",1.65411998226635
"Asia","Lebanon","2021-03-29 00:00:00",6825442,7191,"120092",1.7594757965857741
"Asia","Lebanon","2021-03-30 00:00:00",6825442,13744,"133836",1.9608400452307704
"Asia","Lebanon","2021-03-31 00:00:00",6825442,8639,"142475",2.0874106028591264
"Asia","Lebanon","2021-04-01 00:00:00",6825442,6046,"148521",2.1759909468134078
"Asia","Lebanon","2021-04-02 00:00:00",6825442,3376,"151897",2.225452945025392
"Asia","Lebanon","2021-04-03 00:00:00",6825442,134,"152031",2.2274161878454173
"Asia","Lebanon","2021-04-04 00:00:00",6825442,2208,"154239",2.2597657411783736
"Asia","Lebanon","2021-04-05 00:00:00",6825442,7253,"161492",2.366029921578705
"Asia","Lebanon","2021-04-06 00:00:00",6825442,9469,"170961",2.5047608638385617
"Asia","Lebanon","2021-04-07 00:00:00",6825442,14381,"185342",2.715457841411589
"Asia","Lebanon","2021-04-08 00:00:00",6825442,9425,"194767",2.853544136775318
"Asia","Lebanon","2021-04-09 00:00:00",6825442,3801,"198568",2.9092328379612633
"Asia","Lebanon","2021-04-10 00:00:00",6825442,1208,"199776",2.9269313254731344
"Asia","Lebanon","2021-04-13 00:00:00",6825442,10199,"209975",3.076357545782383
"Asia","Lebanon","2021-04-14 00:00:00",6825442,3,"209978",3.0764014989798465
"Asia","Lebanon","2021-04-15 00:00:00",6825442,24455,"234433",3.434693313634487
"Asia","Lebanon","2021-04-16 00:00:00",6825442,2024,"236457",3.4643470708563635
"Asia","Lebanon","2021-04-17 00:00:00",6825442,121,"236578",3.466119849820715
"Asia","Lebanon","2021-04-18 00:00:00",6825442,6684,"243262",3.564047573768849
"Asia","Lebanon","2021-04-19 00:00:00",6825442,13834,"257096",3.766730418337743
"Asia","Lebanon","2021-04-20 00:00:00",6825442,8506,"265602",3.891352384211894
"Asia","Lebanon","2021-04-25 00:00:00",6825442,7030,"272632",3.9943493769341236
"Asia","Lebanon","2021-04-26 00:00:00",6825442,6343,"278975",4.087281087437268
"Asia","Lebanon","2021-04-27 00:00:00",6825442,16363,"295338",4.327016477467686
"Asia","Lebanon","2021-04-29 00:00:00",6825442,5885,"318230",4.662408676243971
"Asia","Lebanon","2021-04-28 00:00:00",6825442,17007,"312345",4.576187153886884
"Asia","Lebanon","2021-04-30 00:00:00",6825442,566,"318796",4.670701179498705
"Asia","Lebanon","2021-03-10 00:00:00",6825442,22242,"22242",0.32586900599257895
"Asia","Macao","2021-04-22 00:00:00",649342,1639,"31041",4.780377674630626
"Asia","Macao","2021-04-07 00:00:00",649342,1425,"1425",0.21945292311293588
"Asia","Macao","2021-04-08 00:00:00",649342,2102,"3527",0.5431652349609297
"Asia","Macao","2021-04-09 00:00:00",649342,2115,"5642",0.8688795734759187
"Asia","Macao","2021-04-10 00:00:00",649342,2621,"8263",1.2725189499524134
"Asia","Macao","2021-04-11 00:00:00",649342,1917,"10180",1.5677408823085524
"Asia","Macao","2021-04-12 00:00:00",649342,1718,"11898",1.8323164064545339
"Asia","Macao","2021-04-13 00:00:00",649342,2047,"13945",2.147558605480625
"Asia","Macao","2021-04-14 00:00:00",649342,1904,"15849",2.4407785111697686
"Asia","Macao","2021-04-15 00:00:00",649342,1987,"17836",2.7467805871174202
"Asia","Macao","2021-04-16 00:00:00",649342,2149,"19985",3.0777309953768586
"Asia","Macao","2021-04-17 00:00:00",649342,2685,"22670",3.491226503137022
"Asia","Macao","2021-04-18 00:00:00",649342,1972,"24642",3.7949185483150636
"Asia","Macao","2021-04-19 00:00:00",649342,1364,"26006",4.0049773462982525
"Asia","Macao","2021-04-20 00:00:00",649342,1754,"27760",4.275096944291298
"Asia","Macao","2021-04-21 00:00:00",649342,1642,"29402",4.527968312537923
"Asia","Macao","2021-04-23 00:00:00",649342,1771,"32812",5.053115307495895
"Asia","Macao","2021-04-24 00:00:00",649342,1700,"34512",5.314918794718346
"Asia","Macao","2021-04-25 00:00:00",649342,1925,"36437",5.611372743484943
"Asia","Macao","2021-04-26 00:00:00",649342,1941,"38378",5.910290725072458
"Asia","Macao","2021-04-27 00:00:00",649342,2392,"40770",6.278663631799575
"Asia","Macao","2021-04-28 00:00:00",649342,2433,"43203",6.653350622630294
"Asia","Macao","2021-04-29 00:00:00",649342,1990,"45193",6.959814704731867
"Asia","Malaysia","2021-04-11 00:00:00",32365998,23071,"954542",2.9492123184336845
"Asia","Malaysia","2021-04-12 00:00:00",32365998,39143,"993685",3.0701509652197347
"Asia","Malaysia","2021-04-13 00:00:00",32365998,31201,"1024886",3.1665515149571473
"Asia","Malaysia","2021-04-27 00:00:00",32365998,34504,"1344497",4.154041534575884
"Asia","Malaysia","2021-04-26 00:00:00",32365998,30084,"1309993",4.047435830651661
"Asia","Malaysia","2021-04-25 00:00:00",32365998,14747,"1279909",3.9544864335714287
"Asia","Malaysia","2021-04-24 00:00:00",32365998,10677,"1265162",3.908923185374973
"Asia","Malaysia","2021-04-23 00:00:00",32365998,18800,"1254485",3.8759348622588434
"Asia","Malaysia","2021-04-22 00:00:00",32365998,29177,"1235685",3.817849213239153
"Asia","Malaysia","2021-04-21 00:00:00",32365998,20981,"1206508",3.727702139757903
"Asia","Malaysia","2021-04-20 00:00:00",32365998,33131,"1185527",3.6628779375194918
"Asia","Malaysia","2021-04-19 00:00:00",32365998,32807,"1152396",3.5605143397710153
"Asia","Malaysia","2021-04-18 00:00:00",32365998,9826,"1119589",3.4591517925694735
"Asia","Malaysia","2021-04-17 00:00:00",32365998,9619,"1109763",3.42879277197014
"Asia","Malaysia","2021-04-16 00:00:00",32365998,19506,"1100144",3.399073311442459
"Asia","Malaysia","2021-04-15 00:00:00",32365998,27195,"1080638",3.3388063609223484
"Asia","Malaysia","2021-03-02 00:00:00",32365998,28035,"28035",0.0866186792695223
"Asia","Malaysia","2021-03-03 00:00:00",32365998,27049,"55084",0.17019095162769274
"Asia","Malaysia","2021-03-04 00:00:00",32365998,19280,"74364",0.22975963849469433
"Asia","Malaysia","2021-03-05 00:00:00",32365998,13298,"87662",0.27084596618957957
"Asia","Malaysia","2021-03-06 00:00:00",32365998,14694,"102356",0.316245462290395
"Asia","Malaysia","2021-03-07 00:00:00",32365998,12112,"114468",0.3536674506375487
"Asia","Malaysia","2021-03-08 00:00:00",32365998,26643,"141111",0.4359853201498684
"Asia","Malaysia","2021-03-09 00:00:00",32365998,29560,"170671",0.5273157342467858
"Asia","Malaysia","2021-03-10 00:00:00",32365998,28000,"198671",0.6138262753399416
"Asia","Malaysia","2021-03-11 00:00:00",32365998,25986,"224657",0.6941142367987541
"Asia","Malaysia","2021-03-12 00:00:00",32365998,25942,"250599",0.7742662531215629
"Asia","Malaysia","2021-03-13 00:00:00",32365998,16253,"266852",0.824482532563958
"Asia","Malaysia","2021-03-14 00:00:00",32365998,9595,"276447",0.8541278411992734
"Asia","Malaysia","2021-03-15 00:00:00",32365998,19632,"296079",0.9147840891543032
"Asia","Malaysia","2021-03-16 00:00:00",32365998,25177,"321256",0.9925725139079599
"Asia","Malaysia","2021-03-17 00:00:00",32365998,20705,"341961",1.0565439693841667
"Asia","Malaysia","2021-03-18 00:00:00",32365998,17913,"359874",1.111889088048513
"Asia","Malaysia","2021-03-19 00:00:00",32365998,14399,"374273",1.1563771338056685
"Asia","Malaysia","2021-03-20 00:00:00",32365998,13729,"388002",1.198795105900952
"Asia","Malaysia","2021-03-21 00:00:00",32365998,15456,"403458",1.246548924584374
"Asia","Malaysia","2021-03-22 00:00:00",32365998,24209,"427667",1.321346556345953
"Asia","Malaysia","2021-04-28 00:00:00",32365998,39466,"1383963",4.275978142246688
"Asia","Malaysia","2021-04-29 00:00:00",32365998,12449,"1396412",4.314441346749141
"Asia","Malaysia","2021-03-23 00:00:00",32365998,29070,"456737",1.4111630359737402
"Asia","Malaysia","2021-03-24 00:00:00",32365998,28987,"485724",1.5007230736404298
"Asia","Malaysia","2021-03-25 00:00:00",32365998,25705,"511429",1.5801428400261286
"Asia","Malaysia","2021-03-26 00:00:00",32365998,14867,"526296",1.6260768476844125
"Asia","Malaysia","2021-03-27 00:00:00",32365998,14652,"540948",1.671346577973588
"Asia","Malaysia","2021-03-28 00:00:00",32365998,14565,"555513",1.7163475076529386
"Asia","Malaysia","2021-03-29 00:00:00",32365998,40652,"596165",1.8419484546714735
"Asia","Malaysia","2021-03-30 00:00:00",32365998,40244,"636409",1.9662888195197936
"Asia","Malaysia","2021-03-31 00:00:00",32365998,36542,"672951",2.0791912549707257
"Asia","Malaysia","2021-04-01 00:00:00",32365998,42023,"714974",2.209028128840643
"Asia","Malaysia","2021-04-02 00:00:00",32365998,30427,"745401",2.3030372800492667
"Asia","Malaysia","2021-04-03 00:00:00",32365998,16851,"762252",2.355101177476437
"Asia","Malaysia","2021-04-04 00:00:00",32365998,14269,"776521",2.3991875671499456
"Asia","Malaysia","2021-04-05 00:00:00",32365998,28263,"804784",2.4865106893969404
"Asia","Malaysia","2021-04-06 00:00:00",32365998,32409,"837193",2.5866435510500865
"Asia","Malaysia","2021-04-14 00:00:00",32365998,28557,"1053443",3.2547829978856204
"Asia","Malaysia","2021-04-07 00:00:00",32365998,30587,"867780",2.6811470482078135
"Asia","Malaysia","2021-04-08 00:00:00",32365998,26689,"894469",2.763607042180501
"Asia","Malaysia","2021-04-09 00:00:00",32365998,21479,"915948",2.829969896185497
"Asia","Malaysia","2021-04-10 00:00:00",32365998,15523,"931471",2.877930722235106
"Asia","Maldives","2021-02-09 00:00:00",540542,3317,"15371",2.84362732220623
"Asia","Maldives","2021-02-03 00:00:00",540542,698,"698",0.12912965134994137
"Asia","Maldives","2021-02-04 00:00:00",540542,1626,"2324",0.42993883916513426
"Asia","Maldives","2021-02-05 00:00:00",540542,1065,"3389",0.6269633071990706
"Asia","Maldives","2021-02-06 00:00:00",540542,2585,"5974",1.1051870159950568
"Asia","Maldives","2021-02-07 00:00:00",540542,2898,"8872",1.6413155684479652
"Asia","Maldives","2021-02-08 00:00:00",540542,3182,"12054",2.2299839790432565
"Asia","Maldives","2021-02-10 00:00:00",540542,3910,"19281",3.5669753691665034
"Asia","Maldives","2021-02-11 00:00:00",540542,5166,"24447",4.5226827887564705
"Asia","Maldives","2021-02-12 00:00:00",540542,2040,"26487",4.900081769779222
"Asia","Maldives","2021-02-13 00:00:00",540542,5739,"32226",5.961793903156462
"Asia","Maldives","2021-02-14 00:00:00",540542,5485,"37711",6.976516163406359
"Asia","Maldives","2021-02-15 00:00:00",540542,5226,"42937",7.943323553026407
"Asia","Maldives","2021-02-16 00:00:00",540542,6230,"49167",9.09587044114981
"Asia","Maldives","2021-02-17 00:00:00",540542,6171,"55338",10.237502358743631
"Asia","Maldives","2021-02-18 00:00:00",540542,7830,"63168",11.686048447669192
"Asia","Maldives","2021-02-19 00:00:00",540542,0,"63168",11.686048447669192
"Asia","Maldives","2021-02-20 00:00:00",540542,5961,"69129",12.78883047015773
"Asia","Maldives","2021-02-21 00:00:00",540542,5004,"74133",13.71456797066648
"Asia","Maldives","2021-02-22 00:00:00",540542,5146,"79279",14.666575400246419
"Asia","Maldives","2021-02-23 00:00:00",540542,4951,"84230",15.582507927228596
"Asia","Maldives","2021-02-24 00:00:00",540542,5755,"89985",16.64718005261386
"Asia","Maldives","2021-02-25 00:00:00",540542,7446,"97431",18.0246863333469
"Asia","Maldives","2021-02-26 00:00:00",540542,1108,"98539",18.229665779902394
"Asia","Maldives","2021-02-27 00:00:00",540542,6073,"104612",19.353167746447085
"Asia","Maldives","2021-02-28 00:00:00",540542,5923,"110535",20.448919787916573
"Asia","Maldives","2021-03-01 00:00:00",540542,5700,"116235",21.503416940774258
"Asia","Maldives","2021-03-02 00:00:00",540542,6550,"122785",22.715163669058093
"Asia","Maldives","2021-03-03 00:00:00",540542,5759,"128544",23.78057579244536
"Asia","Maldives","2021-03-04 00:00:00",540542,7700,"136244",25.205071946305743
"Asia","Maldives","2021-03-05 00:00:00",540542,1703,"137947",25.520126095659542
"Asia","Maldives","2021-03-06 00:00:00",540542,6941,"144888",26.804207628639404
"Asia","Maldives","2021-03-07 00:00:00",540542,5875,"150763",27.891079694084826
"Asia","Maldives","2021-03-08 00:00:00",540542,6170,"156933",29.03252661217815
"Asia","Maldives","2021-03-09 00:00:00",540542,7862,"164795",30.486992685119752
"Asia","Maldives","2021-03-10 00:00:00",540542,9781,"174576",32.29647279952344
"Asia","Maldives","2021-03-11 00:00:00",540542,11474,"186050",34.419157068275915
"Asia","Maldives","2021-03-12 00:00:00",540542,1506,"187556",34.69776631603094
"Asia","Maldives","2021-03-13 00:00:00",540542,9770,"197326",36.50521143592912
"Asia","Maldives","2021-03-14 00:00:00",540542,7908,"205234",37.968187485893786
"Asia","Maldives","2021-03-15 00:00:00",540542,6597,"211831",39.188629190701185
"Asia","Maldives","2021-03-16 00:00:00",540542,1775,"213606",39.51700330409108
"Asia","Maldives","2021-03-17 00:00:00",540542,1366,"214972",39.76971262177592
"Asia","Maldives","2021-03-18 00:00:00",540542,1745,"216717",40.09253675015078
"Asia","Maldives","2021-03-19 00:00:00",540542,449,"217166",40.175601525875884
"Asia","Maldives","2021-03-20 00:00:00",540542,599,"217765",40.28641622667619
"Asia","Maldives","2021-03-21 00:00:00",540542,267,"218032",40.33581109331005
"Asia","Maldives","2021-03-22 00:00:00",540542,1856,"219888",40.67917016624055
"Asia","Maldives","2021-03-23 00:00:00",540542,2202,"222090",41.08653906634452
"Asia","Maldives","2021-03-24 00:00:00",540542,2009,"224099",41.45820306285173
"Asia","Maldives","2021-03-25 00:00:00",540542,2444,"226543",41.910341842077024
"Asia","Maldives","2021-03-26 00:00:00",540542,273,"226816",41.9608467057139
"Asia","Maldives","2021-03-27 00:00:00",540542,2434,"229250",42.411135489934175
"Asia","Maldives","2021-03-28 00:00:00",540542,2045,"231295",42.789459468459434
"Asia","Maldives","2021-03-29 00:00:00",540542,1700,"232995",43.103958619311726
"Asia","Maldives","2021-03-30 00:00:00",540542,1807,"234802",43.43825271671766
